420.1831,0.7377
418.4959,0.7253
420.8444,0.7983
454.0266,0.7525
467.8307,0.7548
484.0384,0.75
439.8464,0.7451
393.2899,0.735
517.1858,0.7002
438.9092,0.7278
412.7664,0.7376
485.3214,0.7079
443.5495,0.6938
422.672,0.7264
419.0216,0.7299
399.5462,0.7623
460.7255,0.7692
400.6863,0.7044
393.8825,0.7942
422.7077,0.7559
422.1195,0.7171
456.3653,0.7465
385.1922,0.793
356.5915,0.7694
468.9082,0.7239
454.6367,0.7356
480.4405,0.7267
441.6971,0.7183
443.0737,0.7364
425.3621,0.7227
469.0068,0.6977
440.8381,0.6997
440.8155,0.6889
388.4194,0.7389
402.984,0.7427
446.422,0.6718
467.8848,0.7687
392.3595,0.8247
452.3181,0.7498
400.9049,0.7844
424.8677,0.7638
441.8533,0.7683
475.0486,0.7381
388.9481,0.7391
391.7248,0.7493
401.2474,0.7372
484.2714,0.7077
387.1017,0.7607
439.5231,0.703
449.4076,0.7195
481.6156,0.7115
472.9563,0.7011
436.0889,0.7541
485.3229,0.6761
406.187,0.7782
405.7418,0.7658
408.5607,0.7073
388.0023,0.7485
355.6746,0.8149
379.7803,0.7995
422.0802,0.7964
346.6923,0.7773
453.3588,0.7345
391.2823,0.7794
423.9322,0.7199
383.5814,0.7737
403.8535,0.7368
397.6275,0.7842
393.348,0.7654
389.2343,0.7194
488.0411,0.7194
426.8217,0.7487
444.1217,0.7171
434.1433,0.7612
479.1129,0.7111
447.3685,0.7316
405.0498,0.7447
479.1606,0.6905
420.5042,0.7356
448.2873,0.7375
512.6586,0.7068
434.9627,0.7465
485.8772,0.7451
413.2742,0.7353
450.5074,0.7536
405.1468,0.8049
438.4773,0.7598
410.0357,0.7581
416.7871,0.7979
468.41,0.7461
407.465,0.7516
396.5665,0.781
416.1416,0.7241
422.0653,0.7479
438.2698,0.7523
458.4715,0.7028
452.3831,0.706
398.9717,0.7105
424.3345,0.7322
454.3305,0.7153
422.9132,0.7107
416.378,0.7247
510.2399,0.6929
445.7125,0.7569
505.2826,0.7057
464.0699,0.7397
410.1917,0.7368
371.4689,0.7828
436.158,0.7134
454.7031,0.6801
405.1613,0.7193
381.756,0.7683
415.459,0.6988
387.2009,0.7476
392.7862,0.7632
408.087,0.7544
477.5088,0.7283
442.4507,0.7475
400.8564,0.7737
396.569,0.7374
432.0034,0.7381
392.4988,0.7641
409.6003,0.7342
466.5363,0.74
444.5431,0.7108
409.7415,0.7136
408.7731,0.7295
414.5119,0.7196
455.4718,0.7389
417.4645,0.7155
429.3661,0.7052
417.3221,0.7486
403.8373,0.7504
424.7328,0.7322
387.6402,0.7241
434.2594,0.6874
484.5063,0.6986
406.2796,0.7372
431.2462,0.7577
387.5365,0.7234
476.4243,0.7121
485.0309,0.6843
413.2415,0.802
414.9604,0.7264
433.5245,0.7342
452.8789,0.7028
376.4136,0.7755
395.6425,0.727
361.4551,0.7533
348.0645,0.8309
432.0108,0.7423
380.9275,0.765
429.4565,0.7427
387.5061,0.7688
367.0278,0.7967
428.6831,0.7712
470.3148,0.7666
425.5992,0.6817
357.5607,0.7636
447.6351,0.72
403.3284,0.7847
425.8628,0.7864
409.9227,0.7243
482.5423,0.6749
440.2412,0.7421
468.9325,0.7764
384.3956,0.7944
389.4194,0.775
450.0162,0.6949
390.9275,0.7702
467.2541,0.7388
450.2176,0.6852
439.4406,0.7056
378.4164,0.7639
438.6483,0.7294
435.9188,0.7718
485.8869,0.7232
372.6831,0.7823
373.5179,0.7931
475.3533,0.676
373.0999,0.7539
424.3977,0.7115
405.0178,0.7235
395.1349,0.7937
385.7231,0.7421
411.1656,0.7459
418.1253,0.7268
448.2374,0.7317
442.5786,0.7416
387.2451,0.7607
401.4706,0.7264
356.6101,0.8256
368.403,0.7727
499.1699,0.7393
423.9298,0.711
378.1497,0.7416
487.4302,0.7066
490.9413,0.7453
440.0256,0.7639
367.6871,0.7618
375.0199,0.7806
431.518,0.7112
385.8947,0.7477
398.9668,0.7019
371.9293,0.8468
444.589,0.7274
445.366,0.781
399.5385,0.7895
455.1749,0.7958
386.3475,0.7644
460.0186,0.7176
398.5861,0.763
417.1863,0.746
436.3853,0.7583
440.6685,0.7264
433.9604,0.7638
426.057,0.7435
427.6975,0.7612
427.9002,0.7175
395.4755,0.7723
459.9338,0.7043
389.6974,0.7666
407.3151,0.7534
417.3471,0.7499
417.4273,0.7408
342.3836,0.8665
384.2029,0.782
513.2519,0.6782
414.9175,0.7303
390.7908,0.7357
446.3463,0.7297
453.4745,0.7723
382.8355,0.7649
403.6807,0.7358
501.9452,0.7268
436.5554,0.7437
424.9793,0.736
388.4735,0.7681
413.0049,0.7139
371.5589,0.7623
415.7849,0.7968
453.2528,0.682
415.3918,0.7097
427.7998,0.7258
438.4762,0.7454
371.1606,0.777
406.4673,0.6823
393.1779,0.7323
383.842,0.8085
372.017,0.7361
480.9564,0.7488
411.1628,0.7359
471.6906,0.7113
487.191,0.7432
406.3263,0.7372
485.8489,0.7322
409.5914,0.7512
401.7252,0.7566
366.4961,0.792
462.3931,0.6836
393.6267,0.8051
399.3289,0.7447
395.9871,0.7429
441.5179,0.7314
439.6744,0.7124
511.9081,0.6836
406.5734,0.7435
425.0978,0.7555
463.7824,0.7432
404.6336,0.7677
419.7002,0.7284
414.1029,0.7165
390.96,0.7613
355.0603,0.8126
393.3192,0.7346
452.934,0.7327
426.052,0.7251
493.4909,0.6956
408.789,0.7475
448.7731,0.7692
394.8918,0.7751
385.1215,0.8117
384.7373,0.7511
406.273,0.774
491.3347,0.6945
433.2877,0.7477
395.3958,0.7299
392.3675,0.7536
456.5852,0.6965
400.8691,0.7414
431.7003,0.7407
402.6828,0.7793
444.4781,0.7118
421.7171,0.7388
448.2531,0.745
488.8275,0.7113
380.5024,0.7719
390.5428,0.749
452.0542,0.7102
448.9059,0.7201
428.891,0.7204
388.0756,0.7778
460.6199,0.715
435.4343,0.7738
388.7629,0.8106
472.9678,0.7042
447.6323,0.6992
443.8617,0.7398
456.0179,0.6915
414.452,0.71
456.0281,0.7182
359.5264,0.8027
394.6054,0.7333
431.1216,0.775
448.3096,0.7891
459.8052,0.693
465.8918,0.76
454.565,0.6955
384.5763,0.7711
428.6908,0.7539
447.5146,0.6885
406.6001,0.7314
429.9598,0.6959
479.3655,0.7292
481.4847,0.6736
396.7096,0.7134
408.9587,0.7497
371.5194,0.7717
437.4098,0.7401
417.8197,0.7308
386.9175,0.7219
388.6784,0.7463
463.6087,0.7182
446.7831,0.6962
399.247,0.7307
454.1398,0.7383
393.978,0.7782
406.0595,0.7383
388.3111,0.7104
399.9118,0.7211
462.2931,0.71
354.4452,0.8079
369.5451,0.7592
365.887,0.7816
398.421,0.7446
382.9289,0.7647
380.7039,0.7927
444.1511,0.7221
375.9761,0.7408
383.964,0.7292
385.5023,0.7614
415.7296,0.7249
423.2968,0.754
437.5165,0.7294
420.9797,0.71
438.036,0.7073
345.6927,0.8213
415.7956,0.7734
482.777,0.7097
438.5435,0.6988
412.364,0.7093
419.2447,0.7471
422.3134,0.7398
448.6629,0.728
461.9252,0.7688
430.2164,0.7076
383.3479,0.7516
453.1485,0.7497
384.2489,0.7717
430.1199,0.6683
418.4185,0.7704
393.8305,0.7613
448.6889,0.785
463.3702,0.7512
489.7905,0.728
407.4909,0.7349
453.4358,0.7536
407.4551,0.739
385.9904,0.7549
450.3157,0.715
475.0915,0.6901
391.0707,0.7523
428.1699,0.6946
381.3343,0.7329
472.1801,0.7298
451.4109,0.7104
481.3909,0.6927
459.2949,0.7216
427.3409,0.7054
419.6184,0.7934
387.4814,0.7008
407.273,0.748
479.8095,0.664
368.6867,0.7998
360.8383,0.7901
366.547,0.7756
443.3275,0.7303
463.1967,0.6765
440.1881,0.6923
345.5949,0.7763
448.5794,0.6739
433.0295,0.7167
401.5085,0.7815
359.456,0.7774
412.9929,0.7378
356.6971,0.7979
391.4948,0.7637
434.2415,0.6959
393.6302,0.7176
450.5526,0.7077
446.3243,0.7287
423.7104,0.6901
446.7743,0.7805
520.5364,0.6984
444.1425,0.7837
402.5217,0.7511
463.0833,0.7165
402.0054,0.7227
409.9341,0.7355
422.238,0.7026
423.0971,0.8049
384.2641,0.8126
418.6039,0.7137
380.7586,0.7625
455.0444,0.7037
397.9589,0.7255
451.5167,0.7763
494.8013,0.7213
398.0117,0.7572
398.9478,0.7289
378.0683,0.7628
436.9498,0.7231
451.0389,0.7021
416.275,0.7186
362.4166,0.7801
486.2567,0.6873
465.6502,0.7388
457.069,0.735
462.001,0.7743
474.1279,0.7428
421.5552,0.7268
403.2218,0.7222
396.2666,0.7501
427.431,0.715
410.4732,0.7172
503.9269,0.691
369.5236,0.7616
379.0583,0.7619
476.7964,0.7119
451.6287,0.7154
398.3239,0.7325
403.3418,0.8095
426.7972,0.7014
415.8783,0.7224
515.5599,0.6955
467.1289,0.6792
432.5995,0.7434
431.491,0.7073
396.5549,0.7438
393.5478,0.7475
446.729,0.6871
388.0909,0.7704
402.3465,0.7227
401.2946,0.7161
438.6437,0.7619
488.4123,0.6824
415.4005,0.7524
423.6297,0.7017
455.8739,0.7597
399.3788,0.788
412.6351,0.7915
398.1767,0.7335
394.5982,0.7574
461.5564,0.7948
457.649,0.7208
448.6355,0.745
417.3311,0.8209
476.8586,0.717
372.9897,0.8253
342.5092,0.7964
446.0291,0.7792
433.525,0.7043
397.593,0.7375
431.0919,0.7553
448.0772,0.7291
443.5395,0.7825
386.7988,0.7368
416.3262,0.7296
435.2836,0.8189
426.9343,0.7079
482.4944,0.7156
452.0309,0.706
420.7644,0.7077
407.4169,0.7694
511.9837,0.6763
519.4742,0.6521
349.1059,0.8374
343.0318,0.8131
427.3806,0.6921
453.8263,0.721
404.7765,0.7548
394.5168,0.7289
437.3727,0.8027
423.733,0.7168
446.233,0.6827
420.9842,0.739
424.1167,0.7393
499.5343,0.6847
463.6531,0.7603
392.9788,0.7185
429.359,0.7548
413.4251,0.7944
447.4694,0.7335
490.373,0.7279
431.6215,0.7306
456.2841,0.6903
432.7015,0.7074
381.4378,0.7449
504.2377,0.7252
416.7697,0.7662
402.1181,0.7415
425.9955,0.6999
424.9647,0.7132
453.394,0.7293
347.2939,0.8063
480.8746,0.7208
436.7326,0.6846
464.1115,0.7026
417.7749,0.7689
397.2811,0.7386
461.7105,0.7532
424.2902,0.7751
454.0345,0.7475
432.0858,0.7106
449.6801,0.6847
409.5075,0.7435
406.4929,0.7073
416.5983,0.7277
430.0888,0.7205
392.2834,0.7629
420.7164,0.7356
491.6414,0.7377
473.7543,0.7178
555.9335,0.6462
386.2994,0.7217
445.8312,0.7484
467.9164,0.7308
380.6954,0.7771
395.1228,0.8184
437.4225,0.7064
427.6768,0.7594
402.328,0.7327
391.4556,0.7807
434.9894,0.7185
441.1105,0.7384
484.5323,0.7528
399.7747,0.7414
415.3611,0.7515
416.9558,0.7153
432.0213,0.7124
457.4477,0.7688
409.3489,0.7052
452.4235,0.7047
460.8719,0.7195
430.852,0.7042
436.601,0.7293
395.0779,0.7797
374.2791,0.793
408.702,0.7633
434.4499,0.8149
480.4655,0.7445
444.2508,0.6989
426.803,0.7459
528.8045,0.6995
472.0627,0.7049
481.2834,0.7554
494.9562,0.6769
501.7031,0.7143
406.4758,0.7177
443.1971,0.7394
411.07,0.7323
429.1372,0.7084
414.9502,0.7767
408.6018,0.7529
406.9426,0.7142
420.7138,0.777
492.3795,0.7098
371.926,0.75
416.8193,0.7532
490.9763,0.7018
416.9208,0.7331
426.4425,0.7537
439.7005,0.7257
417.3621,0.7707
433.4101,0.7437
458.1008,0.7179
484.9969,0.6989
431.5197,0.7567
353.6914,0.79
434.7952,0.7322
402.6564,0.852
391.9736,0.738
490.8618,0.6857
396.5851,0.7368
426.436,0.7553
488.0854,0.6742
423.7905,0.7234
377.8254,0.755
477.919,0.673
414.7383,0.7928
411.5363,0.7348
405.9594,0.7507
379.36,0.7755
466.6015,0.6833
418.7581,0.7162
442.9678,0.7233
462.9704,0.7142
400.4821,0.767
440.8586,0.7298
454.2106,0.6778
380.1906,0.7748
397.0835,0.7456
449.1391,0.7339
468.3376,0.6842
431.0769,0.7681
431.6865,0.7052
387.9749,0.7567
432.9876,0.7333
450.2301,0.7266
441.5246,0.7329
437.0912,0.7383
347.6688,0.7842
429.4275,0.7654
439.4299,0.697
427.7689,0.7172
458.0123,0.7243
435.6902,0.7349
528.163,0.6928
419.47,0.7473
443.5243,0.7507
469.3404,0.7298
461.3105,0.7121
383.4004,0.7699
439.4104,0.7235
489.6105,0.7405
382.8722,0.7562
470.8921,0.674
412.8309,0.7523
443.6813,0.7495
433.2575,0.747
472.3136,0.7349
416.0763,0.8474
399.8224,0.7943
480.564,0.7579
398.3945,0.7602
415.0854,0.7444
420.2925,0.7397
444.1066,0.7342
416.1231,0.7462
429.0606,0.7233
396.7388,0.7579
414.4705,0.7306
451.4888,0.7617
496.2107,0.6443
400.7618,0.7272
445.9253,0.7521
452.7063,0.7327
507.7077,0.6828
406.6575,0.7393
459.0467,0.6709
394.8831,0.8029
476.5906,0.7356
407.6927,0.7462
346.9407,0.7865
488.8553,0.7453
452.6233,0.7077
431.6153,0.72
423.345,0.7182
433.4547,0.7761
481.0053,0.7069
410.9877,0.7276
428.2503,0.7724
485.7136,0.7491
379.877,0.7827
380.9598,0.7588
460.4477,0.7404
433.8194,0.7054
439.2248,0.6807
454.1566,0.7777
432.7258,0.7279
410.8323,0.7435
475.9479,0.6578
464.9419,0.7411
437.4032,0.7719
459.5174,0.7433
386.9588,0.7533
408.8479,0.7339
445.1947,0.7369
367.3137,0.8084
456.1275,0.7496
433.1016,0.7076
476.9696,0.6744
457.4919,0.7567
384.0179,0.7741
415.7485,0.7825
383.7482,0.8481
458.939,0.7421
433.9331,0.7087
457.1034,0.7547
407.1968,0.7277
450.0767,0.7597
398.219,0.7672
448.989,0.7508
487.908,0.6979
353.0822,0.8133
413.3278,0.7351
500.5511,0.7211
478.3341,0.6886
459.7797,0.7263
413.5648,0.7131
463.2525,0.6843
469.2128,0.7501
388.8948,0.7351
427.4256,0.729
441.8555,0.7526
404.7455,0.7284
452.3843,0.7198
451.5192,0.7013
449.8758,0.7398
372.1563,0.7419
401.273,0.7498
421.8169,0.7192
431.6428,0.7054
479.8349,0.7554
409.1759,0.7073
411.2651,0.827
486.9531,0.7038
433.9624,0.74
387.3048,0.786
417.9546,0.7011
452.8571,0.7352
467.8854,0.7317
388.2181,0.7825
455.9476,0.7691
470.9778,0.6808
412.3576,0.7536
353.404,0.7975
449.3851,0.732
527.2985,0.701
468.6295,0.7518
470.9968,0.7756
460.5551,0.7103
405.6341,0.7508
431.344,0.6976
380.0971,0.7751
388.4408,0.796
485.5023,0.6908
430.6553,0.7707
424.3553,0.7751
433.6418,0.7813
360.9694,0.7971
474.2053,0.709
399.2906,0.7414
478.7776,0.7065
441.4744,0.75
414.1834,0.7502
320.8446,0.9049
404.4823,0.7356
394.2224,0.7622
437.5652,0.7247
446.3604,0.7653
439.5387,0.7032
425.3559,0.7192
473.2304,0.7381
417.1719,0.763
413.3942,0.6645
471.8584,0.68
447.2711,0.7772
426.1421,0.7337
409.1764,0.7462
449.708,0.7497
443.0986,0.7455
434.2372,0.7028
421.9415,0.7188
374.3887,0.7558
494.1896,0.715
411.3549,0.7482
452.617,0.7163
478.7956,0.6632
400.1709,0.7414
399.6163,0.7411
387.4363,0.7749
400.4162,0.7311
471.2567,0.7408
393.7618,0.7325
417.1807,0.7291
450.5133,0.7471
422.9586,0.7183
404.4106,0.7481
422.3591,0.7253
471.4994,0.6518
439.0822,0.7507
420.3461,0.7172
398.9903,0.7472
418.1591,0.7129
394.8053,0.7844
445.3776,0.7736
477.3815,0.7702
428.3555,0.7181
434.8142,0.7253
400.1476,0.7317
505.5379,0.7067
462.7132,0.777
439.7017,0.7804
427.1444,0.697
421.5184,0.7183
498.7052,0.6684
422.5292,0.7693
413.3884,0.7597
455.9727,0.7493
447.8378,0.7394
413.6906,0.731
383.6639,0.737
404.6255,0.7278
459.7527,0.684
409.9255,0.7652
400.0745,0.7408
444.6007,0.7853
407.9111,0.7374
419.7658,0.7264
404.2439,0.7282
446.9185,0.7437
406.9421,0.7667
457.513,0.7168
359.7529,0.8009
409.978,0.7321
426.2266,0.7176
370.2319,0.7571
469.1301,0.6877
437.0082,0.7005
448.2145,0.7134
447.1615,0.7279
463.8239,0.7187
452.3599,0.7528
437.7566,0.7086
436.0609,0.8356
409.0045,0.7589
470.4667,0.7061
480.4483,0.7128
331.6936,0.8169
477.0608,0.7141
474.2377,0.7009
432.5198,0.766
374.2233,0.788
426.9829,0.7379
431.7668,0.7839
433.1935,0.73
380.8563,0.7366
439.7919,0.7023
361.8204,0.7838
495.2018,0.7062
467.1314,0.724
360.6506,0.772
396.5768,0.7435
405.1174,0.7509
465.3052,0.7478
444.9393,0.7226
366.1481,0.7813
403.2743,0.78
414.5252,0.7178
340.6951,0.8077
421.6898,0.7497
